"Succinate"	"Lactate"	"Formate"	"Acetate"	"Propionate"	"Isobutyrate"	"ETOH"	"Butyrate"	"iVal.2MB"	"Valerate"	"Caproate"	"VFA_total_mM"	"branch_mM"	"Acetate_mF"	"Propionate_mF"	"Butyrate_mF"	"Valerate_mF"	"branch_mF"
"Otu000011"	-0.139613109688158	0	-0.16536786820018	-0.26729101534781	-0.347079378138201	-0.187502652557419	-0.16536786820018	-0.331121705580123	-0.235375670231654	-0.355058214417241	-0.0230986309558412	-0.131650798604145	-0.123671962325106	0.203460325115497	-0.195481488836458	-0.131650798604145	-0.0279259269766369	-0.123671962325106
"Otu000012"	-0.181309431073474	-0.0419960525565808	0.238021242200896	-0.188584127285339	-0.275622955263188	-0.166824420290877	-0.187911507000707	-0.261116483933547	-0.217597069944622	-0.304635897922471	-0.236227795630767	0.116051770637132	0.145064713296415	0.0725323566482074	-0.029012942659283	-0.0942920636426697	-0.145064713296415	0.0725323566482074
"Otu000013"	0.174699991986975	0.0385382208677387	0.0402358658625378	-0.376065442553702	-0.289537110638691	-0.149760574468288	0.137951540100129	-0.276225059574843	-0.16972865106406	-0.0499201914894295	0.221594769989497	-0.336129289362159	-0.176384676595984	-0.0698882680852013	0.0366081404255816	-0.116480446808669	0.322817238298311	0.0898563446809731
"Otu000014"	-0.410355332134577	-0.315881846752661	0.0475382688541528	-0.0432521479156784	-0.342085169878548	0.200532685790873	-0.488965051071286	-0.224124766472152	0.235920806812792	-0.412861411922385	-0.61468899908626	0.0589802017031979	0.349949196772307	0.27524094128159	-0.27130892783471	-0.184804632003353	-0.349949196772307	0.306697048856629
"Otu000015"	-0.049861824888628	-0.0692958928675237	0.075793606258416	-0.211439161394537	-0.107714289767028	-0.251333342789732	0.0895742619417643	-0.123671962325106	-0.283248687905889	-0.0119682544185587	0.144366443474008	-0.0757989446508716	-0.17952381627838	0.0598412720927934	-0.0199470906975978	0.0438835995347151	0.0837777809299107	-0.259312179068771
"Otu000016"	-0.243589743589744	0.0395942580610999	0.153542712108568	-0.232506149627628	-0.307728727448332	-0.109414658648296	-0.212597601381094	-0.300890311282813	-0.157283571806925	-0.22566773346211	-0.267261241912424	-0.0752225778207033	0.00683841616551848	0.246182981958665	-0.259859814289702	-0.218829317296591	-0.129929907144851	0.123091490979333
"Otu000017"	-0.103203137423067	0.0398409536444798	0.126768716944408	-0.192668658897113	-0.27524094128159	-0.174319262811674	-0.142614806562459	-0.256891545196151	-0.183493960854393	-0.311939733452469	-0.179284291400159	0.26606624323887	0.321114431495188	-0.128445772598075	0.119271074555356	0.137620470640795	-0.174319262811674	0.192668658897113
"Otu000018"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Otu000019"	-0.535127657259336	-0.389474968358584	0.329036710728325	-0.111948208592844	-0.422260786797568	0.0883801646785607	-0.488466869534833	-0.300492559907106	0.068740128083325	-0.418332779478521	-0.614062723835432	0.0648121207642779	0.398692742883285	0.324060603821389	-0.320132596502342	-0.166940311059504	-0.481180896583275	0.449756838030898
"Otu000020"	0.0621710660861913	0.168005376258062	0.210010110234206	0.0773775954499418	0.110539422071345	0.0552697110356727	-0.114550969218658	0.0884315376570764	-0.0884315376570764	0.110539422071345	0.152004864233484	0.221078844142691	0.143701248692749	-0.143701248692749	0.12159336427848	0.187917017521287	0.0110539422071345	0.0331618266214036
"Otu000021"	-0.434927507711498	-0.503703485362352	-0.108658900238064	0.318493089197269	0.00786402689375972	0.416793425369265	-0.488965051071286	0.137620470640795	0.519025774988141	-0.302765035409749	-0.61468899908626	0.0865042958313569	0.338153156431668	0.314561075750389	-0.27917295472847	-0.161212551322074	-0.515093761541262	0.330289129537908
"Otu000022"	-0.409454344171059	-0.488149321774172	-0.15310384954297	0.412393416972735	0.123332610683435	0.466351434146738	-0.505908372402858	0.235102789115298	0.585829900746315	-0.188853060109009	-0.571832062649744	0.100207746180291	0.34687296754716	0.312185670792444	-0.254373509534584	-0.161874051522008	-0.369997832050304	0.223540356863725
"Otu000023"	0.405660114856319	0.508003750436467	-0.150398274846388	-0.0686075537746217	0.200545157187356	-0.242765190279431	0.428407207138196	0.0316650248190562	-0.343037768873109	0.401090314374712	0.691343449842109	0.0316650248190562	-0.337760264736599	-0.290262727508015	0.300817735781034	0.0527750413650936	0.469697868149333	-0.469697868149333
"Otu000024"	-0.0345394811589952	0.12000384018433	-0.114550969218658	-0.232132786349825	-0.276348555178364	-0.165809133107018	-0.114550969218658	-0.265294612971229	-0.198970959728422	-0.331618266214036	-0.144004608221196	-0.0331618266214036	-0.0110539422071345	0.0884315376570764	-0.0552697110356727	-0.132647306485615	0.0110539422071345	0.0552697110356727
"Otu000025"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Otu000026"	0.308378356052797	0.452380952380952	-0.113638197945427	0.159004992948611	0.345424639853879	-0.246731885609913	0.539781440240779	0.345424639853879	-0.268663608775239	0.334458778271216	0.468253968253968	0.279629470357902	-0.246731885609913	-0.323492916688553	0.31252705510589	0.301561193523227	0.31252705510589	-0.334458778271216
"Otu000027"	-0.559479893722098	-0.408491223118783	0.134458529090563	-0.0467099366496914	-0.284152114618956	0.198517230761188	-0.504219484089611	-0.217979704365226	0.167377272994727	-0.389249472080761	-0.597242340008152	-0.0856348838577675	0.194624736040381	0.482669345380144	-0.42428192456803	-0.385356977359954	-0.34253953543107	0.334754545989455
"Otu000028"	-0.0345394811589952	0.12000384018433	-0.114550969218658	-0.198970959728422	-0.24318672855696	-0.0442157688285382	-0.114550969218658	-0.187917017521287	-0.0663236532428073	-0.187917017521287	-0.144004608221196	0.0221078844142691	0.12159336427848	-0.0552697110356727	0.0773775954499418	-0.0884315376570764	0.0663236532428073	0.0994854798642109
"Otu000029"	-0.411195364399878	-0.464812097771468	0.14971183459129	0.263984195058973	-0.0433406887410254	0.386126136056408	-0.48996600411695	0.0866813774820508	0.460987325699998	-0.232463694156409	-0.61594731974624	0.0118201878384615	0.307324883799999	0.346725509928203	-0.32308513425128	-0.204883255866666	-0.504328014441023	0.291564633348717
"Otu000030"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Otu000031"	-0.372175755389048	-0.281718084909506	0.309254616908295	-0.0973123680201904	-0.225764693806842	-0.0389249472080761	-0.299170227226502	-0.217979704365226	-0.0272474630456533	-0.311399577664609	-0.515544095384395	0	0.206302220202804	0.241334672690072	-0.24522716741088	-0.136237315228267	-0.346432030151878	0.268582135735725
"Otu000032"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Otu000033"	-0.00690789623179904	-0.144004608221196	0.171826453827986	-0.254240670764095	-0.320564324006902	-0.0884315376570764	-0.114550969218658	-0.276348555178364	-0.154755190899884	-0.198970959728422	0.12000384018433	-0.187917017521287	-0.110539422071345	0.221078844142691	-0.24318672855696	0.0221078844142691	-0.0773775954499418	-0.0442157688285382
"Otu000034"	0.386842188980746	0.352011264540701	-0.114550969218658	-0.210024901935556	0.154755190899884	-0.298456439592633	0.553663017890179	-0.0331618266214036	-0.298456439592633	0.24318672855696	0.288009216442392	-0.0994854798642109	-0.309510381799767	-0.276348555178364	0.331618266214036	-0.0110539422071345	0.232132786349825	-0.287402497385498
"Otu000035"	0.0769230769230769	0.267261241912424	-0.0797241005179101	-0.169250800096582	-0.215410109213832	-0.107705054606916	-0.0797241005179101	-0.169250800096582	-0.123091490979333	-0.246182981958665	-0.100222965717159	0.153864363724166	0.123091490979333	-0.123091490979333	0.153864363724166	0.0307728727448332	-0.0153864363724166	-0.0461593091172498
"Otu000036"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Otu000037"	0.0769230769230769	0.267261241912424	-0.0797241005179101	-0.169250800096582	-0.215410109213832	-0.107705054606916	-0.0797241005179101	-0.169250800096582	-0.123091490979333	-0.246182981958665	-0.100222965717159	0.153864363724166	0.123091490979333	-0.123091490979333	0.153864363724166	0.0307728727448332	-0.0153864363724166	-0.0461593091172498
"Otu000038"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Otu000039"	0.599289694161636	0.602073196062774	-0.239464795611361	-0.13575879298661	0.233967281530115	-0.337952739987943	0.628595088479824	0.0779890938433715	-0.465046078103067	0.430384258617124	0.882204474786426	0.00288848495716191	-0.424607288702801	-0.424607288702801	0.436161228531448	0.176197582386876	0.586362446303867	-0.528592747160629
"Otu000040"	0.400657981444344	0.272008704417814	-0.114550969218658	-0.0552697110356727	0.24318672855696	-0.0110539422071345	0.534571189687069	0.143701248692749	-0.0884315376570764	0.298456439592633	0.368011776565278	0.0552697110356727	-0.0773775954499418	-0.298456439592633	0.276348555178364	0.176863075314153	0.276348555178364	-0.176863075314153
"Otu000041"	-0.433690004286229	-0.317075659817777	0.0368290726691391	0.0620322806932314	-0.112433508756482	0.158957719276405	-0.291284483837737	-0.0232621052599618	0.170588771906386	-0.26751421048956	-0.513494210147374	0.0930484210398471	0.244252105229599	0.283022280662868	-0.283022280662868	-0.0891714034965201	-0.407086842049331	0.290776315749522
"Otu000042"	-0.414846670077192	-0.454861276915135	0.13907737257589	-0.0333880622119007	-0.320132596502342	0.214076398888069	-0.488466869534833	-0.214076398888069	0.155156289102362	-0.457612852668992	-0.614062723835432	0.0373160695309479	0.308348574545201	0.375124698969002	-0.386908720926144	-0.202292376930928	-0.453684845349945	0.402620750202332
"Otu000043"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Otu000044"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Otu000045"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Otu000046"	0.130101103554418	-0.0207826562129517	-0.185984158544034	0.104093202294704	0.0969143607571383	0.139987409982533	0.0371968317088068	0.0323047869190461	0.175881617670362	0.0251259453814803	-0.062347968638855	-0.11127204383227	-0.0610201530693093	-0.0107682623063487	0.118450885369836	-0.175881617670362	-0.0251259453814803	-0.11127204383227
"Otu000047"	0.299170949331768	0.115493154779206	0.0895742619417643	-0.347079378138201	-0.251333342789732	-0.243354506510693	0.220490490933574	-0.251333342789732	-0.227396833952615	0.0837777809299107	0.548592485201229	-0.347079378138201	-0.235375670231654	-0.147608471162224	0.0837777809299107	0.0757989446508716	0.36303705069628	-0.0837777809299107
"Otu000048"	0.115384615384615	-0.100222965717159	0.31889640207164	-0.138477927351749	-0.200023672841416	0.0923186182344995	-0.0797241005179101	-0.153864363724166	0	-0.184637236468999	-0.100222965717159	-0.0153864363724166	0.0615457454896664	0.0769321818620829	-0.0923186182344995	0.0461593091172498	-0.246182981958665	0.107705054606916
"Otu000049"	-0.437614880705028	-0.353921660720573	0.226352643086245	-0.131055497068635	-0.436199639497098	0.0841102443873328	-0.506759648700549	-0.314924403403734	0.0997586619477668	-0.471408579008074	-0.608745256439386	0.0449892004862478	0.350133342914711	0.330572820964168	-0.330572820964168	-0.205385480480696	-0.475320683398183	0.389254386815796
"Otu000050"	-0.0347938052942975	-0.207235650822119	-0.291920460752847	0.467286403104915	0.487170930896613	0.411609725288159	-0.123636901024735	0.487170930896613	0.459332591988235	0.145157052879399	-0.178452921541269	0.0735727528292844	0.0417575083625668	0.0735727528292844	-0.0616420361542653	0.0139191694541889	-0.0139191694541889	-0.0218729805708683
"Otu000051"	-0.31908892533227	-0.43901085328999	0.00994610551114114	0.368555339883679	0.257220914293817	0.414624757369139	-0.285121691319379	0.318646804274431	0.487568001721117	0.0268738268665182	-0.516810245012266	0.0614258899806131	0.165082079322898	0.241864441798664	-0.245703559922452	-0.0460694174854598	-0.238025323674876	0.142047370580168
"Otu000052"	-0.125	-0.100222965717159	-0.0797241005179101	-0.0769321818620829	-0.107705054606916	0.0307728727448332	-0.0797241005179101	-0.123091490979333	-0.0153864363724166	-0.169250800096582	-0.100222965717159	0	-0.0461593091172498	0.138477927351749	-0.107705054606916	-0.123091490979333	0	-0.123091490979333
"Otu000053"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Otu000054"	-0.179605302026775	-0.144004608221196	0.210010110234206	-0.0331618266214036	-0.0884315376570764	-0.0110539422071345	-0.114550969218658	-0.0994854798642109	-0.0442157688285382	-0.154755190899884	-0.144004608221196	0.132647306485615	0.132647306485615	0.0773775954499418	-0.0773775954499418	-0.0221078844142691	-0.132647306485615	0.0552697110356727
"Otu000055"	-0.125	-0.100222965717159	0.39862050258955	0	-0.0461593091172498	-0.0923186182344995	-0.0797241005179101	-0.0307728727448332	-0.107705054606916	0.0615457454896664	-0.100222965717159	0.0923186182344995	0.138477927351749	-0.0461593091172498	0.0923186182344995	0	-0.138477927351749	0.0153864363724166
"Otu000056"	0.230769230769231	0.289533012071793	-0.0797241005179101	0.0461593091172498	0.246182981958665	-0.153864363724166	0.372045802416914	0.246182981958665	-0.200023672841416	0.246182981958665	0.356348322549899	0.169250800096582	-0.169250800096582	-0.246182981958665	0.230796545586249	0.215410109213832	0.246182981958665	-0.230796545586249
"Otu000057"	0.102210385279372	0.11837312285982	-0.203389830508475	0.41543217225548	0.50702351731968	0.062151269864993	0.209039548022599	0.448143366921266	0.11448918133025	0.336925305057594	0.108903273031034	0.238791721060236	-0.11448918133025	-0.11448918133025	0.127573659196565	0.140658137062879	0.140658137062879	-0.291129632525494
"Otu000058"	-0.125	-0.100222965717159	-0.0797241005179101	-0.215410109213832	-0.246182981958665	-0.215410109213832	-0.0797241005179101	-0.230796545586249	-0.215410109213832	-0.0923186182344995	0.267261241912424	-0.246182981958665	-0.215410109213832	0.230796545586249	-0.246182981958665	-0.0153864363724166	0.138477927351749	-0.169250800096582
"Otu000059"	-0.424665526173693	-0.545833532298162	-0.0135685241537454	0.445828830711851	0.182652340335692	0.406548757521379	-0.488466869534833	0.225860420845211	0.524388977092794	-0.206220384249975	-0.614062723835432	0.115876215911891	0.386908720926144	0.272996508673777	-0.276924515992824	-0.100164186635702	-0.457612852668992	0.312276581864248
"Otu000060"	0.171321308918221	0.357142857142857	0.255685945377211	-0.301561193523227	-0.279629470357902	-0.202868439279262	0.160987447089355	-0.169970854531274	-0.104175685035297	-0.0712781002873083	0.0793650793650794	-0.0493463771219827	0.027414653956657	-0.246731885609913	0.180936716113936	0.202868439279262	0.148039131365948	0.148039131365948
"Otu000061"	0.115384615384615	-0.100222965717159	0.31889640207164	-0.138477927351749	-0.200023672841416	0.0923186182344995	-0.0797241005179101	-0.153864363724166	0	-0.184637236468999	-0.100222965717159	-0.0153864363724166	0.0615457454896664	0.0769321818620829	-0.0923186182344995	0.0461593091172498	-0.246182981958665	0.107705054606916
"Otu000062"	0.492804647270309	0.375635399825354	-0.180673219664203	0.177028334847931	0.490851292078355	-0.0281635987258073	0.503800324063642	0.362103412188951	-0.0482804549585268	0.519014890804163	0.564909050900145	0.0523038262050706	-0.261519131025353	-0.325893070970056	0.317846328476968	0.265542502271897	0.350033298449319	-0.394290382161302
"Otu000063"	-0.125	-0.100222965717159	-0.0797241005179101	-0.215410109213832	-0.246182981958665	-0.215410109213832	-0.0797241005179101	-0.230796545586249	-0.215410109213832	-0.0923186182344995	0.267261241912424	-0.246182981958665	-0.215410109213832	0.230796545586249	-0.246182981958665	-0.0153864363724166	0.138477927351749	-0.169250800096582
"Otu000064"	0.446901501591568	0.318139942616489	-0.0113314902274834	-0.275553537567776	-0.0393647910811108	-0.223067149459628	0.30028449102831	-0.0787295821622217	-0.30179673162185	0.236188746486665	0.693260173462797	-0.209945552432591	-0.288675134594813	-0.268992739054257	0.236188746486665	0.21650635094611	0.446134298919256	-0.223067149459628
"Otu000065"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Otu000066"	-0.391813889069003	-0.514856944073001	-0.173538943758058	0.480280018094482	0.255211557732214	0.476260938445156	-0.458142811521274	0.271287876329519	0.628985965119552	-0.114543770005797	-0.575941666251153	0.0743529735125349	0.295402354225476	0.32353591177076	-0.311478672822781	-0.138658247901754	-0.35568854896537	0.182868124044343
"Otu000067"	0.0769230769230769	0.267261241912424	-0.0797241005179101	-0.169250800096582	-0.215410109213832	-0.107705054606916	-0.0797241005179101	-0.169250800096582	-0.123091490979333	-0.246182981958665	-0.100222965717159	0.153864363724166	0.123091490979333	-0.123091490979333	0.153864363724166	0.0307728727448332	-0.0153864363724166	-0.0461593091172498
"Otu000068"	0.479701611800123	0.360875158788853	0.00566574511374171	-0.131215970270369	0.157459164324443	-0.0721687836487032	0.373939177506953	0.0852903806757402	-0.144337567297406	0.367404716757035	0.536564380830795	-0.0852903806757402	-0.209945552432591	-0.373965515270553	0.341161522702961	0.203384753919073	0.452695097432775	-0.203384753919073
"Otu000069"	-0.428870740321109	-0.465289072856201	-0.132835297650185	0.108462908871919	-0.16762449552933	0.274115351512669	-0.49046879132376	-0.0729659568774729	0.33722104394724	-0.455544217262061	-0.616579384889199	-0.00197205288858035	0.289891774621311	0.392438524827489	-0.404270842158972	-0.22678608218674	-0.404270842158972	0.329332832392918
"Otu000070"	-0.318502673885876	-0.475565554036471	-0.17096109359702	0.520194857394868	0.322225964297226	0.486498024527184	-0.414671588724686	0.36434700538183	0.621285355997919	-0.0315907808134535	-0.521293011155362	0.0737118218980582	0.263256506778779	0.246408090344937	-0.246408090344937	-0.132681279416505	-0.339074380731068	0.170590216392649
"Otu000071"	-0.48990179056202	-0.424123839547698	0.201085439497314	-0.0562726080973116	-0.355099561441656	0.0912004338128843	-0.479253630801932	-0.273601301438653	0.0834386947649793	-0.432716951920706	-0.626355074298918	-0.0640343471452166	0.234792606199128	0.409431734776991	-0.378384778585371	-0.289124779534463	-0.479287386208137	0.312409996678178
"Otu000072"	-0.125	-0.100222965717159	-0.0797241005179101	-0.184637236468999	-0.230796545586249	-0.138477927351749	-0.0797241005179101	-0.246182981958665	-0.138477927351749	-0.230796545586249	-0.100222965717159	0.107705054606916	0.184637236468999	-0.0615457454896664	0.0461593091172498	0.107705054606916	-0.0923186182344995	0.169250800096582
"Otu000073"	0.500785671967387	0.266071434569757	-0.192626326112713	0.0826135995161016	0.396545277677288	-0.123920399274152	0.403088423161788	0.25197147852411	-0.115659039322542	0.400675957653093	0.57399680266734	-0.0454374797338559	-0.309800998185381	-0.375891877798262	0.346977117967627	0.26023283847572	0.433721397459533	-0.400675957653093
"Otu000074"	0.650601239752685	0.642675948411046	-0.0899055709675413	-0.0428682139629917	0.318449589439367	-0.153100764153542	0.661070374761333	0.177596886418109	-0.33069765057165	0.447054231328342	0.678133931771656	0.171472855851967	-0.263333314344092	-0.447054231328342	0.440930200762201	0.232713161513384	0.40418601736535	-0.379689895100784
"Otu000075"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Otu000076"	-0.452449443906078	-0.426641715745264	-0.136662914182333	0.31254851864773	0.031650482901036	0.379805794812432	-0.491986491056397	0.106820379790996	0.526189278229723	-0.213640759581993	-0.618487319469645	0.031650482901036	0.31254851864773	0.352111622274025	-0.332330070460878	-0.229466001032511	-0.39563103626295	0.292766966834583
"Otu000077"	0.180488756949358	0.195965450417405	0.171472536966484	-0.338456475671176	-0.130869837259522	-0.329430969653278	0.366327692610215	-0.0857423071700314	-0.248201415492196	0.130869837259522	0.38539871915423	-0.257226921510094	-0.284303439563788	-0.121844331241624	0.0586657891163373	0.27527793354589	0.302354451599584	-0.0676912951342353
"Otu000078"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Otu000079"	0.5585074670734	0.555555555555556	-0.132577897602998	-0.0986927542439653	0.263180677983908	-0.323492916688553	0.62501008869985	0.109658615826628	-0.438634463306513	0.416702740141187	0.813492063492063	0.0877268926613025	-0.318009985897222	-0.46604911726317	0.433151532515181	0.224800162444588	0.515395494385152	-0.477014978845832
"Otu000080"	0.542455472700143	0.584148396285062	0.113975905073126	-0.172591056097399	0.182743471161952	-0.421325225178944	0.740843382975317	0.0761431129841466	-0.487315923098538	0.472087300501709	0.808255642658577	0.0253810376613822	-0.324877282065692	-0.533001790889026	0.507620753227644	0.304572451936586	0.51269696075992	-0.395944187517562
"Otu000081"	-0.236969508151036	-0.30804712249206	-0.00668294834116102	0.26698500282888	0.135427175347983	0.224422176290943	-0.297391201181665	0.185728697620091	0.352110655904755	-0.205075436955517	-0.512478394691337	0.189598045487176	0.340502612303499	0.0967336966771305	-0.116080436012557	0.0232160872025113	-0.386934786708522	0.17025130615175
"Otu000082"	-0.493753767970983	-0.337520388198142	0.16974557231938	-0.200415492360581	-0.497184586817596	0.107916034348005	-0.462639893184193	-0.369997832050304	0.0809370257610041	-0.447080713727451	-0.622041707175087	-0.0732287375932894	0.246665221366869	0.40468512880502	-0.393122696553448	-0.262081797702299	-0.431664137392022	0.373851976134162
"Otu000083"	-0.505798312751595	-0.357183680467805	0.146610031739363	-0.0592224212098918	-0.379023495743307	0.177667263629675	-0.490973129545772	-0.252682330495538	0.14213381090374	-0.363230850087336	-0.617213399848368	-0.0315852913119423	0.276371298979495	0.375075334329315	-0.331645558775394	-0.284267621807481	-0.371127172915322	0.367179011501329
"Otu000084"	-0.245146035924447	-0.516477268108584	-0.126135340147114	0.490350104881215	0.260824523872987	0.436098603915634	-0.410840822193458	0.34846156389431	0.598853106812377	-0.0646844819205007	-0.42888755597321	0.0479917123926295	0.256651331491019	0.189880253379534	-0.202399830525438	-0.0855504438303396	-0.27334410101889	0.164841099087728
"Otu000085"	-0.475681024898045	-0.444182312634886	0.175519087903643	0.129520110378428	-0.185313388695289	0.169372452033329	-0.474934002562799	-0.0816973003925468	0.21321002785372	-0.452324077783125	-0.59705025139884	0.0976382370545071	0.396530799466264	0.324796584487442	-0.300885179494501	-0.157416749536858	-0.536013995258417	0.452324077783125
"Otu000086"	0.123351342421119	-0.142857142857143	-0.113638197945427	-0.31252705510589	-0.290595331940565	-0.323492916688553	-0.113638197945427	-0.301561193523227	-0.323492916688553	-0.137073269783285	0.373015873015873	-0.345424639853879	-0.323492916688553	0.0712781002873083	-0.0493463771219827	-0.0712781002873083	0.191902577696599	-0.257697747192576
"Otu000087"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Otu000088"	-0.518472904673028	-0.381334842025735	0.0679118126487898	-0.0314561075750389	-0.334221142984788	0.27130892783471	-0.488965051071286	-0.200532685790873	0.255580874047191	-0.369609264006707	-0.61468899908626	-0.0117960403406396	0.243784833706551	0.452181546391184	-0.416793425369265	-0.306697048856629	-0.393201344687986	0.326357116091028
"Otu000089"	0.0533678389364008	0.0422890031611031	-0.372622406233332	0.271927277860174	0.235969951862135	0.150571302616791	-0.00388148339826388	0.173044631365565	0.217991288863115	0.0831513163704665	0.178915013373898	0.119108642368506	0.0921406478699764	-0.0292153273734072	-0.0112366643743874	0.0516886561221819	0.101129979369486	-0.132592639617771
"Otu000090"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Otu000091"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Otu000092"	-0.383829811568097	-0.557780537295623	-0.148649496952161	0.506617518519051	0.252330733161998	0.584859606321221	-0.506759648700549	0.318836507793843	0.713959051194802	-0.0919344531675498	-0.61723937629668	0.115407079508201	0.330572820964168	0.314924403403734	-0.2992759858433	-0.107582870727984	-0.393166491205904	0.256242837552107
"Otu000093"	0.307692307692308	-0.100222965717159	-0.0797241005179101	-0.230796545586249	-0.153864363724166	-0.246182981958665	-0.0797241005179101	-0.184637236468999	-0.246182981958665	-0.107705054606916	0.244989471753056	-0.230796545586249	-0.246182981958665	-0.138477927351749	0.184637236468999	-0.0923186182344995	0.123091490979333	-0.200023672841416
